site_code,measurement_datetime,reporting_organization,collecting_organization,dwr_source,usable_head,independence_class,rationale,count_as_distinct_sensor_record,do_not_duplicate_against_ocwd
337856N1179996W001,1973-03-01 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1973-01-04 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1972-10-31 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1972-09-11 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1972-06-29 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1972-04-28 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1972-02-28 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1972-01-11 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1971-11-01 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1971-08-30 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1971-07-07 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1971-06-07 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1971-04-29 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1971-04-12 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1971-03-02 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-12-09 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-10-29 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-10-01 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-08-31 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-08-06 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-06-29 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-05-29 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-04-30 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-04-01 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-03-06 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1970-02-02 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1969-12-30 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1969-11-02 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1179996W001,1969-10-02 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,False,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1179996W001,1969-08-28 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1179996W001,1969-06-27 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337856N1180797W001,1995-08-07 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-07-31 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-07-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-07-17 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-07-10 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-07-03 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-30 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-23 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-19 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-16 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-13 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-09 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-06 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-06-02 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-31 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-26 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-23 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-18 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-15 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-11 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-08 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-05 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-05-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-04-27 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-04-24 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-04-20 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-04-17 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1995-04-12 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1971-10-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1971-09-07 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337856N1180797W001,1971-07-07 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-11-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-10-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-09-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-06-29 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-06-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-05-03 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-02-21 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-02-08 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1978-01-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1977-12-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1977-11-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1977-10-28 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1977-10-06 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1977-05-11 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1977-04-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1977-03-09 00:00:00,Department of Water Resources,United States Geological Survey,DWR_DISCRETE,True,INDEPENDENT_AGENCY_OBSERVATION,collector explicitly identifies DWR or USGS,True,False
337861N1178587W001,1976-12-03 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1976-11-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1976-10-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
337861N1178587W001,1976-09-01 00:00:00,Department of Water Resources,Orange County Water District,DWR_DISCRETE,True,OCWD_ORIGIN_REPUBLISHED_BY_DWR,collector or reporter explicitly identifies OCWD,True,True
