issue_type,root_cause_class,root_cause_id,severity,year,month,plant_name,camd_facility_id,camd_unit_id,eia_plant_id,eia_generator_id,eia_boiler_id,mapping_cardinality,match_method,match_type,source_a,value_a,source_b,value_b,difference,ratio,reason_flagged,agent_interpretation,confidence,recommended_action,needs_manual_review
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,7.0,Coyote Springs,,,7931,,,,,,Schedule 8 water_withdrawal_m3,113225.451871224,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,7.0,Beaver,,,8073,,,,,,Schedule 8 water_withdrawal_m3,1714.791538152,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,7.0,Hermiston,,,54761,,,,,,Schedule 8 water_withdrawal_m3,200782.026435144,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,7.0,Klamath Cogeneration Project,,,55103,,,,,,Schedule 8 water_withdrawal_m3,324254.588005656,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,7.0,Hermiston Power Plant,,,55328,,,,,,Schedule 8 water_withdrawal_m3,304816.498494816,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,7.0,Port Westward,,,56227,,,,,,Schedule 8 water_withdrawal_m3,184273.84564512,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,8.0,Boardman,,,6106,,,,,,Schedule 8 water_withdrawal_m3,36236240.41434197,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,8.0,Coyote Springs,,,7931,,,,,,Schedule 8 water_withdrawal_m3,138277.307057736,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,8.0,Beaver,,,8073,,,,,,Schedule 8 water_withdrawal_m3,2646.002837016,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,8.0,Hermiston,,,54761,,,,,,Schedule 8 water_withdrawal_m3,219417.608647776,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,8.0,Klamath Cogeneration Project,,,55103,,,,,,Schedule 8 water_withdrawal_m3,364061.9783262,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,8.0,Hermiston Power Plant,,,55328,,,,,,Schedule 8 water_withdrawal_m3,404448.536649696,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,8.0,Port Westward,,,56227,,,,,,Schedule 8 water_withdrawal_m3,212191.25755212,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,9.0,Boardman,,,6106,,,,,,Schedule 8 water_withdrawal_m3,36409907.53616832,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,9.0,Coyote Springs,,,7931,,,,,,Schedule 8 water_withdrawal_m3,119414.600138064,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,9.0,Beaver,,,8073,,,,,,Schedule 8 water_withdrawal_m3,1506.593890032,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,9.0,Hermiston,,,54761,,,,,,Schedule 8 water_withdrawal_m3,213432.872617272,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,9.0,Klamath Cogeneration Project,,,55103,,,,,,Schedule 8 water_withdrawal_m3,337480.816778952,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,9.0,Hermiston Power Plant,,,55328,,,,,,Schedule 8 water_withdrawal_m3,282425.787792456,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,9.0,Port Westward,,,56227,,,,,,Schedule 8 water_withdrawal_m3,193642.73981052,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,10.0,Boardman,,,6106,,,,,,Schedule 8 water_withdrawal_m3,36999863.96270472,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,10.0,Coyote Springs,,,7931,,,,,,Schedule 8 water_withdrawal_m3,101600.45228256,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,10.0,Beaver,,,8073,,,,,,Schedule 8 water_withdrawal_m3,590.5242383039999,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,10.0,Hermiston,,,54761,,,,,,Schedule 8 water_withdrawal_m3,185757.727064448,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,10.0,Klamath Cogeneration Project,,,55103,,,,,,Schedule 8 water_withdrawal_m3,340066.253027424,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
cooling_schedule8_generation_left_missing,expected_missingness,sched8_2013_generation_left_nan,low,2013,10.0,Hermiston Power Plant,,,55328,,,,,,Schedule 8 water_withdrawal_m3,255848.411656992,cooling-associated generation_mwh,NaN by design (Schedule 8 has no cooling-associated generation fields),,,2013 Schedule 8 generation_mwh left missing deliberately,Expected missingness. Intensity is not computed. EIA-923 plant generation is not substituted.,high,Do not divide 2013 Schedule 8 water by EIA-923 plant generation.,False
